ID,Address,Match,MatchType,MatchAddress,Lat,Long,RL,State,County,CountySubdiv,Block,BlockGroup,
8529,"754 PROSPECT A, Charlottesville, VA, 22903",Match,Non_Exact,"754 PROSPECT AVE, CHARLOTTESVILLE, VA, 22903","-78.49634,38.02204",83407148,L,51,540,501,1010,515400005011010,
8541,"756 PROSPECT F, Charlottesville, VA, 22903",Match,Non_Exact,"756 PROSPECT AVE, CHARLOTTESVILLE, VA, 22903","-78.4967,38.02155",83407148,L,51,540,501,1010,515400005011010,
9872,"463 PEWTER 101A, Charlottesville, VA, 22911",Match,Non_Exact,"463 PEWTER CT, CHARLOTTESVILLE, VA, 22911","-78.44485,38.035625",648407575,L,51,3,10502,3002,5130105023002,
8542,"757 PROSPECT, Charlottesville, VA, 22903",Match,Non_Exact,"757 PROSPECT AVE, CHARLOTTESVILLE, VA, 22903","-78.49588,38.022667",83407148,R,51,540,501,3000,515400005013000,
9873,"496 FONTANA, Charlottesville, VA, 22911",Match,Non_Exact,"496 FONTANA DR, CHARLOTTESVILLE, VA, 22911","-78.44354,38.036552",83387447,R,51,3,10502,3002,5130105023002,
7211,"2704 JEFFERSON PARK, Charlottesville, VA, 22903",Match,Non_Exact,"2704 JEFFERSON PARK AVE, CHARLOTTESVILLE, VA, 22903","-78.5121,38.016716",83369249,L,51,540,502,4001,515400005024001,
9870,"400 DORRIER 5, Charlottesville, VA, 22911",Match,Non_Exact,"400 DORRIER DR, CHARLOTTESVILLE, VA, 22911","-78.4448,38.04648",630565675,L,51,3,10501,2006,5130105012006,
7210,"2700 Fontaine, Charlottesville, VA, 22903",No_Match,,,,,,,,,,0,
8540,"756 PROSPECT E, Charlottesville, VA, 22903",No_Match,,,,,,,,,,0,
9871,"402 CAMELOT, Charlottesville, VA, 22911",Match,Non_Exact,"402 CAMELOT DR, CHARLOTTESVILLE, VA, 22911","-78.42041,38.159325",83363714,L,51,3,10201,2004,5130102012004,
7213,"2706 ETON, Charlottesville, VA, 22903",Match,Non_Exact,"2706 ETON RD, CHARLOTTESVILLE, VA, 22903","-78.51711,38.01688",83406335,L,51,540,502,3004,515400005023004,
8545,"758 PROSPECT F, Charlottesville, VA, 22903",No_Match,,,,,,,,,,0,
9876,"526 FONTANA, Charlottesville, VA, 22911",Match,Non_Exact,"526 FONTANA DR, CHARLOTTESVILLE, VA, 22911","-78.44186,38.036114",649340218,R,51,3,10502,3016,5130105023016,
7212,"2705 MCELROY, Charlottesville, VA, 22903",Match,Non_Exact,"2705 MCELROY DR, CHARLOTTESVILLE, VA, 22903","-78.516235,38.01594",83369019,R,51,540,502,3004,515400005023004,
8546,"760 PROSPECT B, Charlottesville, VA, 22903",Match,Non_Exact,"760 PROSPECT AVE, CHARLOTTESVILLE, VA, 22903","-78.49523,38.023502",83407148,L,51,540,501,1010,515400005011010,
9877,"570 PANTOPS, Charlottesville, VA, 22911",No_Match,,,,,,,,,,0,
7215,"2707 ETON, Charlottesville, VA, 22903",Match,Non_Exact,"2707 ETON RD, CHARLOTTESVILLE, VA, 22903","-78.51712,38.016888",83406335,R,51,540,502,3004,515400005023004,
8543,"758 MADISON A, Charlottesville, VA, 22903",Match,Non_Exact,"758 MADISON AVE, CHARLOTTESVILLE, VA, 22903","-78.493576,38.041836",83406975,R,51,540,201,2002,515400002012002,
9874,"500 MARTHA JEFFERSON, Charlottesville, VA, 22911",Match,Non_Exact,"500 MARTHA JEFFERSON DR, CHARLOTTESVILLE, VA, 22911","-78.442116,38.024124",639277225,L,51,3,10502,1009,5130105021009,
7214,"2706 JEFFERSON PARK, Charlottesville, VA, 22903",Match,Non_Exact,"2706 JEFFERSON PARK AVE, CHARLOTTESVILLE, VA, 22903","-78.512,38.01663",83369249,L,51,540,502,4001,515400005024001,
8544,"758 ORANGEDALE, Charlottesville, VA, 22903",Match,Non_Exact,"758 ORANGEDALE AVE, CHARLOTTESVILLE, VA, 22903","-78.4968,38.02288",83369606,L,51,540,501,3000,515400005013000,
9875,"521 TRAILSIDE, Charlottesville, VA, 22911",Match,Non_Exact,"521 TRAILSIDE DR, CHARLOTTESVILLE, VA, 22911","-78.45177,38.03764",651955402,R,51,3,10501,2031,5130105012031,
240,"1163 RIVER CHASE, Charlottesville, VA, 22901",Match,Non_Exact,"1163 RIVER CHASE RIDGE, CHARLOTTESVILLE, VA, 22901","-78.4545,38.067524",83375144,L,51,3,10602,1019,5130106021019,
241,"1164 FARROW, Charlottesville, VA, 22901",No_Match,,,,,,,,,,0,
242,"1165 TENNIS, Charlottesville, VA, 22901",No_Match,,,,,,,,,,0,
243,"1168 PINE HAVEN, Charlottesville, VA, 22901",Match,Non_Exact,"1168 PINE HAVEN CT, CHARLOTTESVILLE, VA, 22901","-78.46868,38.06837",83375383,L,51,3,10603,1004,5130106031004,
244,"117 FALCON, Charlottesville, VA, 22901",Match,Non_Exact,"117 FALCON DR, CHARLOTTESVILLE, VA, 22901","-78.52173,38.063793",83401939,R,51,3,10802,1020,5130108021020,
245,"117 GEORGETOWN A, Charlottesville, VA, 22901",Tie,,,,,,,,,,0,
246,"1170 River, Charlottesville, VA, 22901",Tie,,,,,,,,,,0,
247,"1175 JOHN W WARNER, Charlottesville, VA, 22901",No_Match,,,,,,,,,,0,
248,"1176 RIVER, Charlottesville, VA, 22901",Tie,,,,,,,,,,0,
249,"118 BRANDYWINE, Charlottesville, VA, 22901",Match,Non_Exact,"118 BRANDYWINE CT, CHARLOTTESVILLE, VA, 22901","-78.4866,38.05769",83406087,R,51,540,800,3004,515400008003004,
7206,"265 COLONNADE 8, Charlottesville, VA, 22903",Match,Non_Exact,"265 COLONNADE DR, CHARLOTTESVILLE, VA, 22903","-78.518005,38.042416",83400541,L,51,3,10904,2000,5130109042000,
8538,"756 PROSPECT B, Charlottesville, VA, 22903",Match,Non_Exact,"756 PROSPECT AVE, CHARLOTTESVILLE, VA, 22903","-78.4967,38.02155",83407148,L,51,540,501,1010,515400005011010,
9869,"389 ELK, Charlottesville, VA, 22911",Match,Non_Exact,"389 ELK DR, CHARLOTTESVILLE, VA, 22911","-78.44881,38.039207",83379473,R,51,3,10501,2031,5130105012031,
7205,"2645 JEFFERSON PARK, Charlottesville, VA, 22903",Match,Non_Exact,"2645 JEFFERSON PARK AVE, CHARLOTTESVILLE, VA, 22903","-78.5121,38.016705",83369249,R,51,540,502,4007,515400005024007,
8539,"756 PROSPECT D, Charlottesville, VA, 22903",Match,Non_Exact,"756 PROSPECT AVE, CHARLOTTESVILLE, VA, 22903","-78.4967,38.02155",83407148,L,51,540,501,1010,515400005011010,
7208,"265 HUNTLEY, Charlottesville, VA, 22903",Match,Non_Exact,"265 HUNTLEY AVE, CHARLOTTESVILLE, VA, 22903","-78.52001,38.01934",632688536,L,51,540,502,3003,515400005023003,
8536,"756 ORANGEDALE, Charlottesville, VA, 22903",Match,Non_Exact,"756 ORANGEDALE AVE, CHARLOTTESVILLE, VA, 22903","-78.496765,38.022926",83369606,L,51,540,501,3000,515400005013000,
9867,"350 PORTICO 408, Charlottesville, VA, 22911",Match,Non_Exact,"350 PORTICO WAY, CHARLOTTESVILLE, VA, 22911","-78.447205,38.036247",625086737,R,51,3,10502,3006,5130105023006,
7207,"265 HEREFORD, Charlottesville, VA, 22903",Match,Non_Exact,"265 HEREFORD DR, CHARLOTTESVILLE, VA, 22903","-78.5193,38.02912",83406141,R,51,540,600,1004,515400006001004,
8537,"756 PROSPECT A, Charlottesville, VA, 22903",Match,Non_Exact,"756 PROSPECT AVE, CHARLOTTESVILLE, VA, 22903","-78.4967,38.02155",83407148,L,51,540,501,1010,515400005011010,
9868,"350 PORTICO 418, Charlottesville, VA, 22911",Match,Non_Exact,"350 PORTICO WAY, CHARLOTTESVILLE, VA, 22911","-78.447205,38.036247",625086737,R,51,3,10502,3006,5130105023006,
7209,"27 UNIVERSITY, Charlottesville, VA, 22903",Tie,,,,,,,,,,0,
7220,"2716 JEFFERSON PARK, Charlottesville, VA, 22903",Match,Non_Exact,"2716 JEFFERSON PARK AVE, CHARLOTTESVILLE, VA, 22903","-78.51152,38.016197",83369249,L,51,540,502,4001,515400005024001,
8552,"760 PROSPECT K, Charlottesville, VA, 22903",Match,Non_Exact,"760 PROSPECT AVE, CHARLOTTESVILLE, VA, 22903","-78.49523,38.023502",83407148,L,51,540,501,1010,515400005011010,
9883,"820 BEVERLEY 304, Charlottesville, VA, 22911",Match,Non_Exact,"820 BEVERLEY DR, CHARLOTTESVILLE, VA, 22911","-78.449,38.029682",83387563,L,51,3,10502,1001,5130105021001,
8553,"761 KING B, Charlottesville, VA, 22903",Match,Non_Exact,"761 KING ST, CHARLOTTESVILLE, VA, 22903","-78.49311,38.028946",83406629,R,51,540,501,1003,515400005011003,
9884,"855 DORCHESTER 305, Charlottesville, VA, 22911",Match,Non_Exact,"855 DORCHESTER PL, CHARLOTTESVILLE, VA, 22911","-78.448586,38.028893",83390188,R,51,3,10502,1005,5130105021005,
7222,"2720 MIDDLETON LN, Charlottesville, VA, 22903",No_Match,,,,,,,,,,0,
8550,"760 PROSPECT H, Charlottesville, VA, 22903",Match,Non_Exact,"760 PROSPECT AVE, CHARLOTTESVILLE, VA, 22903","-78.49523,38.023502",83407148,L,51,540,501,1010,515400005011010,
9881,"65 WILTON PASTURE 101, Charlottesville, VA, 22911",Match,Non_Exact,"65 WILTON PASTURE LN, CHARLOTTESVILLE, VA, 22911","-78.448906,38.03688",83375357,L,51,3,10502,3006,5130105023006,
7221,"2720 JEFFERSON PARK, Charlottesville, VA, 22903",No_Match,,,,,,,,,,0,
8551,"760 PROSPECT J, Charlottesville, VA, 22903",Match,Non_Exact,"760 PROSPECT AVE, CHARLOTTESVILLE, VA, 22903","-78.49523,38.023502",83407148,L,51,540,501,1010,515400005011010,
9882,"675 PEWTER 203, Charlottesville, VA, 22911",No_Match,,,,,,,,,,0,
7224,"2726 JEFFERSON PARK, Charlottesville, VA, 22903",No_Match,,,,,,,,,,0,
8556,"762 PROSPECT, Charlottesville, VA, 22903",Match,Non_Exact,"762 PROSPECT AVE, CHARLOTTESVILLE, VA, 22903","-78.49531,38.0234",83407148,L,51,540,501,1010,515400005011010,
9887,"925 DORCHESTER 301, Charlottesville, VA, 22911",Match,Non_Exact,"925 DORCHESTER PL, CHARLOTTESVILLE, VA, 22911","-78.44973,38.02949",83387564,L,51,3,10502,1001,5130105021001,
7223,"2722 MCELROY, Charlottesville, VA, 22903",Match,Non_Exact,"2722 MCELROY DR, CHARLOTTESVILLE, VA, 22903","-78.517075,38.01461",83369059,L,51,540,502,3007,515400005023007,
8557,"762 PROSPECT A, Charlottesville, VA, 22903",Match,Non_Exact,"762 PROSPECT AVE, CHARLOTTESVILLE, VA, 22903","-78.49531,38.0234",83407148,L,51,540,501,1010,515400005011010,
9888,"930 OLYMPIA, Charlottesville, VA, 22911",No_Match,,,,,,,,,,0,
7226,"2728 JEFFERSON PARK, Charlottesville, VA, 22903",No_Match,,,,,,,,,,0,
8554,"761 ORANGEDALE, Charlottesville, VA, 22903",Match,Non_Exact,"761 ORANGEDALE AVE, CHARLOTTESVILLE, VA, 22903","-78.49685,38.022842",83369606,R,51,540,501,3000,515400005013000,
9885,"905 DORCHESTER 303, Charlottesville, VA, 22911",Match,Non_Exact,"905 DORCHESTER PL, CHARLOTTESVILLE, VA, 22911","-78.44931,38.029385",83387564,L,51,3,10502,1001,5130105021001,
7225,"2726 MCELROY, Charlottesville, VA, 22903",Match,Non_Exact,"2726 MCELROY DR, CHARLOTTESVILLE, VA, 22903","-78.51691,38.01419",83369059,L,51,540,502,3007,515400005023007,
8555,"762 ORANGEDALE, Charlottesville, VA, 22903",Match,Non_Exact,"762 ORANGEDALE AVE, CHARLOTTESVILLE, VA, 22903","-78.49687,38.02279",83369606,L,51,540,501,3000,515400005013000,
9886,"920 BEVERLEY 203, Charlottesville, VA, 22911",Match,Non_Exact,"920 BEVERLEY DR, CHARLOTTESVILLE, VA, 22911","-78.44882,38.028206",83390184,R,51,3,10502,1005,5130105021005,
250,"118 HESSIAN HILLS 3, Charlottesville, VA, 22901",Tie,,,,,,,,,,0,
9880,"599 ROCKY HOLLOW, Charlottesville, VA, 22911",Match,Non_Exact,"599 ROCKY HOLLOW RD, CHARLOTTESVILLE, VA, 22911","-78.42462,38.053284",221726615,R,51,3,10501,2002,5130105012002,
251,"118 WOODSTOCK, Charlottesville, VA, 22901",Match,Non_Exact,"118 WOODSTOCK DR, CHARLOTTESVILLE, VA, 22901","-78.50273,38.061893",83368561,R,51,3,10801,2007,5130108012007,
252,"1180 SEMINOLE, Charlottesville, VA, 22901",Match,Non_Exact,"1180 SEMINOLE TRL, CHARLOTTESVILLE, VA, 22901","-78.48559,38.068985",221725671,R,51,3,10701,1002,5130107011002,
253,"1180 SEMINOLE 105, Charlottesville, VA, 22901",Match,Non_Exact,"1180 SEMINOLE TRL, CHARLOTTESVILLE, VA, 22901","-78.48559,38.068985",221725671,R,51,3,10701,1002,5130107011002,
254,"1185 Seminole, Charlottesville, VA, 22901",Match,Non_Exact,"1185 SEMINOLE TRL, CHARLOTTESVILLE, VA, 22901","-78.485855,38.068253",643582574,R,51,540,800,4001,515400008004001,
255,"119 West PARK, Charlottesville, VA, 22901",Match,Non_Exact,"119 W PARK DR, CHARLOTTESVILLE, VA, 22901","-78.50557,38.060066",83368568,L,51,3,10801,2003,5130108012003,
256,"1193 SEMINOLE, Charlottesville, VA, 22901",Match,Non_Exact,"1193 SEMINOLE TRL, CHARLOTTESVILLE, VA, 22901","-78.48547,38.068665",83406998,R,51,540,800,4000,515400008004000,
257,"1199 PEN PARK, Charlottesville, VA, 22901",Match,Non_Exact,"1199 PARK ST, CHARLOTTESVILLE, VA, 22901","-78.47031,38.044533",83370225,L,51,540,900,2006,515400009002006,
258,"120 Brandywine, Charlottesville, VA, 22901",Match,Non_Exact,"120 BRANDYWINE CT, CHARLOTTESVILLE, VA, 22901","-78.48657,38.05765",83406087,R,51,540,800,3004,515400008003004,
259,"120 SEMINOLE, Charlottesville, VA, 22901",Match,Non_Exact,"120 SEMINOLE CT, CHARLOTTESVILLE, VA, 22901","-78.486984,38.065155",83406664,R,51,540,800,4002,515400008004002,
7217,"2710 JEFFERSON PARK, Charlottesville, VA, 22903",Match,Non_Exact,"2710 JEFFERSON PARK AVE, CHARLOTTESVILLE, VA, 22903","-78.5118,38.016464",83369249,L,51,540,502,4001,515400005024001,
8549,"760 PROSPECT G, Charlottesville, VA, 22903",Match,Non_Exact,"760 PROSPECT AVE, CHARLOTTESVILLE, VA, 22903","-78.49523,38.023502",83407148,L,51,540,501,1010,515400005011010,
7216,"2708 ETON, Charlottesville, VA, 22903",Match,Non_Exact,"2708 ETON RD, CHARLOTTESVILLE, VA, 22903","-78.51712,38.016876",83406335,L,51,540,502,3004,515400005023004,
7219,"2715 FONTAINE AVENUE, Charlottesville, VA, 22903",No_Match,,,,,,,,,,0,
8547,"760 PROSPECT C, Charlottesville, VA, 22903",Match,Non_Exact,"760 PROSPECT AVE, CHARLOTTESVILLE, VA, 22903","-78.49523,38.023502",83407148,L,51,540,501,1010,515400005011010,
9878,"590 PETER JEFFERSON, Charlottesville, VA, 22911",Match,Non_Exact,"590 PETER JEFFERSON PKWY, CHARLOTTESVILLE, VA, 22911","-78.440865,38.021473",639277189,L,51,3,10502,1002,5130105021002,
7218,"2710 MCELROY, Charlottesville, VA, 22903",Match,Non_Exact,"2710 MCELROY DR, CHARLOTTESVILLE, VA, 22903","-78.51637,38.01572",83369019,L,51,540,502,3007,515400005023007,
8548,"760 PROSPECT D, Charlottesville, VA, 22903",Match,Non_Exact,"760 PROSPECT AVE, CHARLOTTESVILLE, VA, 22903","-78.49523,38.023502",83407148,L,51,540,501,1010,515400005011010,
9879,"595 MARTHA JEFFERSON, Charlottesville, VA, 22911",Match,Non_Exact,"595 MARTHA JEFFERSON DR, CHARLOTTESVILLE, VA, 22911","-78.44204,38.02206",83375457,L,51,3,10502,1008,5130105021008,
7231,"29 Bypass, Charlottesville, VA, 22903",No_Match,,,,,,,,,,0,
8563,"762 PROSPECT H, Charlottesville, VA, 22903",Match,Non_Exact,"762 PROSPECT AVE, CHARLOTTESVILLE, VA, 22903","-78.49531,38.0234",83407148,L,51,540,501,1010,515400005011010,
9894,"Interstate 64 MM125 Eastbound 0, Charlottesville, VA, 22911",No_Match,,,,,,,,,,0,
7230,"2744 MCELROY, Charlottesville, VA, 22903",Match,Non_Exact,"2744 MCELROY DR, CHARLOTTESVILLE, VA, 22903","-78.517426,38.0132",636649865,L,51,540,502,3004,515400005023004,
8564,"762 PROSPECT K, Charlottesville, VA, 22903",Match,Non_Exact,"762 PROSPECT AVE, CHARLOTTESVILLE, VA, 22903","-78.49531,38.0234",83407148,L,51,540,501,1010,515400005011010,
9895,"PANTOPS MOUNTAIN PL / PANTOPS MTN, Charlottesville, VA, 22911",No_Match,,,,,,,,,,0,
7233,"29 DUFFY, Charlottesville, VA, 22903",No_Match,,,,,,,,,,0,
8561,"762 PROSPECT E, Charlottesville, VA, 22903",No_Match,,,,,,,,,,0,
9892,"I64 WB @ 123MM 0, Charlottesville, VA, 22911",No_Match,,,,,,,,,,0,
7232,"29 ByPass Southbound, Charlottesville, VA, 22903",No_Match,,,,,,,,,,0,
8562,"762 PROSPECT F, Charlottesville, VA, 22903",Match,Non_Exact,"762 PROSPECT AVE, CHARLOTTESVILLE, VA, 22903","-78.49531,38.0234",83407148,L,51,540,501,1010,515400005011010,
9893,"I-64 West MM 125, Charlottesville, VA, 22911",No_Match,,,,,,,,,,0,
7235,"29 south Exit ramp to 0, Charlottesville, VA, 22903",No_Match,,,,,,,,,,0,
8567,"764 ORANGEDALE, Charlottesville, VA, 22903",Match,Non_Exact,"764 ORANGEDALE AVE, CHARLOTTESVILLE, VA, 22903","-78.4969,38.022743",83369606,L,51,540,501,3000,515400005013000,
9898,"RICHMOND RD / E I64 EXIT 124 ON, Charlottesville, VA, 22911",No_Match,,,,,,,,,,0,
7234,"29 South, Charlottesville, VA, 22903",No_Match,,,,,,,,,,0,
8568,"764 Pros[ect D, Charlottesville, VA, 22903",No_Match,,,,,,,,,,0,
9899,"RICHMOND RD / STATE FARM, Charlottesville, VA, 22911",No_Match,,,,,,,,,,0,
7237,"29/250 Bypass, Charlottesville, VA, 22903",No_Match,,,,,,,,,,0,
8565,"763 KING, Charlottesville, VA, 22903",Match,Non_Exact,"763 KING ST, CHARLOTTESVILLE, VA, 22903","-78.49313,38.02895",83406629,R,51,540,501,1003,515400005011003,
9896,"RICHMOND @ I64 EXIT 124 OFF East, Charlottesville, VA, 22911",No_Match,,,,,,,,,,0,
7236,"29 UNIVERSITY, Charlottesville, VA, 22903",Tie,,,,,,,,,,0,
8566,"763 MADISON, Charlottesville, VA, 22903",Match,Non_Exact,"763 MADISON AVE, CHARLOTTESVILLE, VA, 22903","-78.49522,38.041267",83406971,L,51,540,201,3003,515400002013003,
9897,"RICHMOND RD, Charlottesville, VA, 22911",No_Match,,,,,,,,,,0,
260,"120 TURTLE CREEK 3, Charlottesville, VA, 22901",Match,Non_Exact,"120 TURTLE CREEK RD, CHARLOTTESVILLE, VA, 22901","-78.496864,38.06851",83401958,L,51,3,10701,2000,5130107012000,
9890,"940 BEVERLEY 305, Charlottesville, VA, 22911",Match,Non_Exact,"940 BEVERLEY DR, CHARLOTTESVILLE, VA, 22911","-78.44855,38.028107",83390184,R,51,3,10502,1005,5130105021005,
261,"120 WALDORF SCHOOL, Charlottesville, VA, 22901",No_Match,,,,,,,,,,0,
8560,"762 PROSPECT D, Charlottesville, VA, 22903",Match,Non_Exact,"762 PROSPECT AVE, CHARLOTTESVILLE, VA, 22903","-78.49531,38.0234",83407148,L,51,540,501,1010,515400005011010,
9891,"HANSEN, Charlottesville, VA, 22911",No_Match,,,,,,,,,,0,
262,"1200 CUTLER, Charlottesville, VA, 22901",Match,Non_Exact,"1200 CUTLER LN, CHARLOTTESVILLE, VA, 22901","-78.47019,38.044674",83370273,R,51,540,900,2012,515400009002012,
263,"1200 HOLMES, Charlottesville, VA, 22901",Match,Non_Exact,"1200 HOLMES AVE, CHARLOTTESVILLE, VA, 22901","-78.46109,38.047726",83370463,R,51,540,900,1001,515400009001001,
264,"1200 JOHN W WARNER, Charlottesville, VA, 22901",No_Match,,,,,,,,,,0,
265,"1200 LANDONIA, Charlottesville, VA, 22901",Match,Non_Exact,"1200 LANDONIA CIR, CHARLOTTESVILLE, VA, 22901","-78.46233,38.03643",636649753,R,51,540,900,1016,515400009001016,
266,"1200 LANDONIA B, Charlottesville, VA, 22901",Match,Non_Exact,"1200 LANDONIA CIR, CHARLOTTESVILLE, VA, 22901","-78.46233,38.03643",636649753,R,51,540,900,1016,515400009001016,
267,"1200 PARK, Charlottesville, VA, 22901",Match,Non_Exact,"1200 PARK ST, CHARLOTTESVILLE, VA, 22901","-78.47054,38.04661",83406750,R,51,540,900,2005,515400009002005,
268,"1200 PARK B, Charlottesville, VA, 22901",Match,Non_Exact,"1200 PARK ST, CHARLOTTESVILLE, VA, 22901","-78.47054,38.04661",83406750,R,51,540,900,2005,515400009002005,
269,"1200 St. George, Charlottesville, VA, 22901",Match,Non_Exact,"1200 SAINT GEORGE AVE, CHARLOTTESVILLE, VA, 22901","-78.461205,38.03949",83371442,R,51,540,900,1017,515400009001017,
7228,"2730 MCELROY, Charlottesville, VA, 22903",Match,Non_Exact,"2730 MCELROY DR, CHARLOTTESVILLE, VA, 22903","-78.51693,38.01375",83369059,L,51,540,502,3007,515400005023007,
7227,"2729 MCELROY, Charlottesville, VA, 22903",Match,Non_Exact,"2729 MCELROY DR, CHARLOTTESVILLE, VA, 22903","-78.51694,38.013752",83369059,R,51,540,502,3004,515400005023004,
8558,"762 PROSPECT B, Charlottesville, VA, 22903",Match,Non_Exact,"762 PROSPECT AVE, CHARLOTTESVILLE, VA, 22903","-78.49531,38.0234",83407148,L,51,540,501,1010,515400005011010,
9889,"935 DORCHESTER 302, Charlottesville, VA, 22911",Match,Non_Exact,"935 DORCHESTER PL, CHARLOTTESVILLE, VA, 22911","-78.4499,38.029606",83387564,L,51,3,10502,1001,5130105021001,
7229,"2738 McElroy, Charlottesville, VA, 22903",Match,Non_Exact,"2738 MCELROY DR, CHARLOTTESVILLE, VA, 22903","-78.51724,38.013245",636649865,L,51,540,502,3004,515400005023004,
8559,"762 PROSPECT C, Charlottesville, VA, 22903",Match,Non_Exact,"762 PROSPECT AVE, CHARLOTTESVILLE, VA, 22903","-78.49531,38.0234",83407148,L,51,540,501,1010,515400005011010,
7242,"2965 IVY 2B57, Charlottesville, VA, 22903",No_Match,,,,,,,,,,0,
8574,"764 PROSPECT E, Charlottesville, VA, 22903",No_Match,,,,,,,,,,0,
7241,"2965 IVY 2232, Charlottesville, VA, 22903",No_Match,,,,,,,,,,0,
8575,"764 Prospect F, Charlottesville, VA, 22903",Match,Non_Exact,"764 PROSPECT AVE, CHARLOTTESVILLE, VA, 22903","-78.49539,38.0233",83407148,L,51,540,501,1010,515400005011010,
7244,"3 Latrobe, Charlottesville, VA, 22903",Match,Non_Exact,"3 LATROBE CT, CHARLOTTESVILLE, VA, 22903","-78.49484,38.037674",83369447,R,51,540,202,2003,515400002022003,
8572,"764 PROSPECT B, Charlottesville, VA, 22903",Match,Non_Exact,"764 PROSPECT AVE, CHARLOTTESVILLE, VA, 22903","-78.49539,38.0233",83407148,L,51,540,501,1010,515400005011010,
7243,"29N 0, Charlottesville, VA, 22903",No_Match,,,,,,,,,,0,
8573,"764 Prospect D, Charlottesville, VA, 22903",Match,Non_Exact,"764 PROSPECT AVE, CHARLOTTESVILLE, VA, 22903","-78.49539,38.0233",83407148,L,51,540,501,1010,515400005011010,
7246,"30 South LAWN, Charlottesville, VA, 22903",No_Match,,,,,,,,,,0,
8578,"766 ORANGEDALE, Charlottesville, VA, 22903",Match,Non_Exact,"766 ORANGEDALE AVE, CHARLOTTESVILLE, VA, 22903","-78.49694,38.022697",83369606,L,51,540,501,3000,515400005013000,
7245,"3 UNIVERSITY, Charlottesville, VA, 22903",Tie,,,,,,,,,,0,
8579,"766 ORANGEDALE A, Charlottesville, VA, 22903",Match,Non_Exact,"766 ORANGEDALE AVE, CHARLOTTESVILLE, VA, 22903","-78.49694,38.022697",83369606,L,51,540,501,3000,515400005013000,
7248,"300 10 1/2 Northwest, Charlottesville, VA, 22903",Match,Non_Exact,"300 10 1/2 ST NW, CHARLOTTESVILLE, VA, 22903","-78.49423,38.03572",83369455,R,51,540,202,1004,515400002021004,
8576,"764 PROSPECT G, Charlottesville, VA, 22903",Match,Non_Exact,"764 PROSPECT AVE, CHARLOTTESVILLE, VA, 22903","-78.49539,38.0233",83407148,L,51,540,501,1010,515400005011010,
7247,"30 South LAWN S008, Charlottesville, VA, 22903",No_Match,,,,,,,,,,0,
8577,"765 WALKER 4B, Charlottesville, VA, 22903",Match,Non_Exact,"765 WALKER SQ, CHARLOTTESVILLE, VA, 22903","-78.49098,38.030506",632824612,R,51,540,501,1001,515400005011001,
270,"1201 PEN PARK, Charlottesville, VA, 22901",Tie,,,,,,,,,,0,
271,"1204 AGNESE, Charlottesville, VA, 22901",Match,Non_Exact,"1204 AGNESE ST, CHARLOTTESVILLE, VA, 22901","-78.46194,38.046627",83370462,R,51,540,900,2001,515400009002001,
